Unnamed: 0,authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration,sentiment,we_count,them_count,clean_text,has_we,has_them,we_count,them_count,pronoun_type,has_othering,othering_score,matched_patterns,othering_predicted,othering_proba,toxicity,severe_toxicity,identity_attack,insult,threat,emotion,emotion_score
58,1300000,421,False,92,9629,2020-04-17T04:18:11.000Z,5100000,26800000,56400,Sister’s BF gotta go #fyp #4u #foryoupage #stayhomestaystrong #toxic #jokes #tiktok,42,"{'label': 'negative', 'score': 0.8437131643295288}",0,0,sister s bf gotta go fyp 4u foryoupage stayhomestaystrong toxic jokes tiktok,False,False,0,0,none,False,0,[],0,0.0,0.687412679195404,0.0024934427347034216,0.006607078481465578,0.15120147168636322,0.0011298141907900572,neutral,0.9999644756317139
59,875700,240,False,109,58700,2021-01-11T05:09:45.000Z,5000000,27300000,64700,Don’t ask where I get the inspiration for some of these bc I don’t know hhaha tag them‍♂️ #foryou #drawing #jokes,12,"{'label': 'neutral', 'score': 0.5127133131027222}",0,1,don t ask where i get the inspiration for some of these bc i don t know hhaha tag them foryou drawing jokes,False,True,0,1,them_only,False,0,[],0,0.0,0.003655059263110161,8.54668760439381e-05,0.00015742139657959342,0.0002647043438628316,0.00011153880041092634,amusement,0.9148424863815308
60,3800000,363,True,174,324700,2019-10-30T21:59:00.000Z,27700000,324500000,2100000,You guys (literally) asked for this  #comedy #fyp #wtbdijw,8,"{'label': 'neutral', 'score': 0.6511021256446838}",0,0,you guys literally asked for this comedy fyp wtbdijw,False,False,0,0,none,False,0,[],0,0.0,0.029448777437210083,0.000124154903460294,0.00036837501102127135,0.001134508871473372,0.0001982717076316476,amusement,0.9794864654541016
61,7900000,1436,False,2447,103800,2021-10-09T17:23:40.000Z,18900000,177700000,391400,Reply to @hankgreen1 @bunmousa not again #comedy #funny #alopecia,16,"{'label': 'negative', 'score': 0.6299407482147217}",1,0,reply to not again comedy funny alopecia,False,False,0,0,none,False,0,[],0,0.0,0.012348451651632786,9.589835826773196e-05,0.0002718146424740553,0.0005310187116265297,0.00015485369658563286,amusement,0.581733763217926
62,55000000,8858,True,1310,94400,2020-02-16T03:40:01.000Z,17600000,226300000,167100,Shaving prank gone wrong  #trend #comedy #prank #fail,16,"{'label': 'negative', 'score': 0.872313380241394}",0,0,shaving prank gone wrong trend comedy prank fail,False,False,0,0,none,False,0,[],0,0.0,0.12915226817131042,0.0002105756284436211,0.0003551188565324992,0.003989217337220907,0.0003056130663026124,disapproval,0.6872704029083252
63,6000000,295,False,2197,117500,2021-06-17T02:34:39.000Z,16600000,122600000,363400,Wow!! #comedy #funny #mickeymouse #mickey #oddlysatisfying,13,"{'label': 'positive', 'score': 0.9840351939201355}",1,0,wow!! comedy funny mickeymouse mickey oddlysatisfying,False,False,0,0,none,False,0,[],0,0.0,0.008652394637465477,9.099022281588987e-05,0.0002004336565732956,0.0004509077116381377,0.00014517891395371407,amusement,0.522565484046936
64,1600000,50,False,31,176500,2021-11-25T00:42:03.000Z,16100000,91600000,443300,#fyp #foryou #comedy #relatable #ratchetehitegirl #school #bus,28,"{'label': 'neutral', 'score': 0.7726259827613831}",1,0,fyp foryou comedy relatable ratchetehitegirl school bus,False,False,0,0,none,False,0,[],0,0.0,0.48689907789230347,0.0009001623257063329,0.006288361269980669,0.08670862019062042,0.0006075597484596074,amusement,0.5569533109664917
65,18600000,1644,True,1164,21100,2020-01-19T23:09:08.000Z,14500000,126700000,80300,Got my parents so good with this shaving prank  #trend #comedy #prank,10,"{'label': 'positive', 'score': 0.8930572271347046}",0,0,got my parents so good with this shaving prank trend comedy prank,False,False,0,0,none,False,0,[],0,0.0,0.035273052752017975,0.00014981611457187682,0.00022728768817614764,0.0013038079487159848,0.00018033002561423928,approval,0.650854229927063
66,26700000,117,True,299,94700,2020-06-01T20:08:25.000Z,13800000,78500000,238900,People VS. Cartoons Ep. 4 #cartoons #comedy #humor #wholesome,58,"{'label': 'neutral', 'score': 0.6178836226463318}",0,0,people vs. cartoons ep. 4 cartoons comedy humor wholesome,False,False,0,0,none,False,0,[],0,0.0,0.001052586012519896,0.0001004164369078353,0.00014250155072659254,0.0001916630717460066,0.00011239518062211573,amusement,0.9977909326553345
67,3300000,46,False,263,88800,2021-07-31T16:39:28.000Z,13800000,143800000,223400,Wait / Go #fypシ #charlie #wait #go #funny #cute #comedy,16,"{'label': 'positive', 'score': 0.631220281124115}",0,0,wait go fyp charlie wait go funny cute comedy,False,False,0,0,none,False,0,[],0,0.0,0.018936989828944206,9.520089224679396e-05,0.0002737462054938078,0.0008844364783726633,0.00017763228970579803,amusement,0.9997159838676453
68,359400,63,False,54,178800,2020-05-23T03:30:48.000Z,13700000,76900000,673200,Netflix vs reality  #neverhaveiever #fyp #inyourface #viral #trend #tiktok #comedy,10,"{'label': 'neutral', 'score': 0.8516783118247986}",1,0,netflix vs reality neverhaveiever fyp inyourface viral trend tiktok comedy,False,False,0,0,none,False,0,[],0,0.0,0.010924460366368294,9.920692536979914e-05,0.00019493837316986173,0.0004947114503011107,0.0001526070263935253,neutral,0.9544190168380737
69,21200000,34,True,790,132900,2021-07-21T14:56:20.000Z,13700000,118300000,362600,Android vs Apple  #mercuri_88 #littlebrother #mom #foryou #foryoupage #fyp #fypシ #funny #comedy #humor #xyzbca #apple #4u #fy #pov #trend #viral,10,"{'label': 'neutral', 'score': 0.5352920889854431}",0,0,android vs apple mercuri 88 littlebrother mom foryou foryoupage fyp fyp funny comedy humor xyzbca apple 4u fy pov trend viral,False,False,0,0,none,False,0,[],0,0.0,0.024736743420362473,0.00010845327778952196,0.0002678934542927891,0.0010639835381880403,0.0001785836648195982,neutral,0.9983183145523071
70,1300000,977,False,597,231900,2021-12-29T19:01:04.000Z,13400000,109800000,397600,#comedy #whatmademeviral #whatmadeyoufamous #blowthisup #dontletthisflop #enablednotdisabled #boxing #trainliketrent #areyounewhere #ohno #andaweeee,8,"{'label': 'positive', 'score': 0.5083001255989075}",2,0,comedy whatmademeviral whatmadeyoufamous blowthisup dontletthisflop enablednotdisabled boxing trainliketrent areyounewhere ohno andaweeee,False,False,0,0,none,False,0,[],0,0.0,0.689886212348938,0.0044416822493076324,0.005500549450516701,0.08885995298624039,0.002255733124911785,neutral,0.9900103211402893
71,4700000,224,False,809,131800,2021-05-19T20:59:19.000Z,13400000,86300000,552000,Dustin made a new friend shheeEeEEEEE #fyp #4u #comedy #kidsbelike,32,"{'label': 'positive', 'score': 0.6635298132896423}",1,0,dustin made a new friend shheeeeeeeee fyp 4u comedy kidsbelike,False,False,0,0,none,False,0,[],0,0.0,0.029505837708711624,0.0001455319143133238,0.00027798934024758637,0.001298442017287016,0.00017971705528907478,joy,0.9176620841026306
72,4000000,124,True,83,123600,2020-08-26T00:41:34.000Z,13200000,64200000,388200,So yall just thought I didn’t have a mom? #comedy #africanparents #viral #fyp,31,"{'label': 'neutral', 'score': 0.6532214879989624}",1,0,so yall just thought i didn t have a mom? comedy africanparents viral fyp,False,False,0,0,none,False,0,[],0,0.0,0.07128801196813583,0.0002667849767021835,0.000647239969111979,0.0030236132442951202,0.0002238261658931151,realization,0.5474340319633484
73,55000000,8858,True,1310,15600,2020-01-28T06:15:15.000Z,12700000,146800000,72100,Pranked my barber today  #trend #comedy #prank,11,"{'label': 'positive', 'score': 0.5711750984191895}",0,0,pranked my barber today trend comedy prank,False,False,0,0,none,False,0,[],0,0.0,0.016009200364351273,9.826484165387228e-05,0.00020127170137129724,0.0007187763112597167,0.0001480722421547398,amusement,0.9997239708900452
74,6900000,69,True,85,82500,2022-01-05T20:44:47.000Z,12500000,73000000,412600,Welcome to the mouth #comedy #fyp,39,"{'label': 'positive', 'score': 0.6010587811470032}",0,0,welcome to the mouth comedy fyp,False,False,0,0,none,False,0,[],0,0.0,0.1848648637533188,0.00037238711956888437,0.000984993763267994,0.011742237955331802,0.0003093438863288611,gratitude,0.9984960556030273
75,1600000,5,False,358,122800,2022-02-07T19:33:13.000Z,12600000,73400000,1000000,Still gets me every time #gheefunny #mcdonaldshacks #fyp #foryoupage #DIYwithBlock #foryou #viral #famous #funny #comedy #hilarious #fy #fypシ #share,42,"{'label': 'positive', 'score': 0.9462416172027588}",2,0,still gets me every time gheefunny mcdonaldshacks fyp foryoupage diywithblock foryou viral famous funny comedy hilarious fy fyp share,False,False,0,0,none,False,0,[],0,0.0,0.3521661162376404,0.0006825962336733937,0.001529647852294147,0.0221304539591074,0.0006282954709604383,amusement,0.9995844960212708
76,5400000,3132,False,571,140600,2021-07-11T18:54:31.000Z,12200000,57600000,280500,#distorted #grandpa #cool #grandma #comedy #foryou #fypisbroken #DontSpillChallenge,8,"{'label': 'neutral', 'score': 0.5182068347930908}",0,0,distorted grandpa cool grandma comedy foryou fypisbroken dontspillchallenge,False,False,0,0,none,False,0,[],0,0.0,0.11880767345428467,0.0002230034879175946,0.000633939343970269,0.0037769810296595097,0.00038426570245064795,amusement,0.9824063777923584
77,5800000,2775,True,670,100900,2019-03-01T04:48:20.000Z,11600000,149500000,1200000,Teaching Granny Meme Songs  #foryou #comedy #dametucosita #fox #gmoney #music #meme #lol,13,"{'label': 'neutral', 'score': 0.6081758141517639}",1,0,teaching granny meme songs foryou comedy dametucosita fox gmoney music meme lol,False,False,0,0,none,False,0,[],0,0.0,0.028993990272283554,0.00010358666622778401,0.0003156796738039702,0.0015107839135453105,0.00019372582028154284,amusement,0.9996426105499268
78,55000000,8858,True,1310,20500,2020-01-02T06:56:33.000Z,11400000,105800000,67500,Head hitting beatbox prank  Got them good  @jonklaasen @elyssajoy_ #beatbox #comedy #prank,9,"{'label': 'positive', 'score': 0.9093231558799744}",0,1,head hitting beatbox prank got them good beatbox comedy prank,False,True,0,1,them_only,False,0,[],0,0.0,0.021673206239938736,0.00011071279004681855,0.00021480763098224998,0.0009885200997814536,0.0001616783265490085,neutral,0.9221164584159851
79,104200,495,False,65,105900,2022-03-02T14:19:53.000Z,12400000,53200000,226300,NERF GUN!!!! #funny #choir #singing #comedy,11,"{'label': 'positive', 'score': 0.9091418385505676}",0,0,nerf gun!!!! funny choir singing comedy,False,False,0,0,none,False,0,[],0,0.0,0.09598708897829056,0.0002817295608110726,0.0016568697756156325,0.002070073038339615,0.0013137500500306487,amusement,0.9968589544296265
80,646900,801,False,32,347500,2021-06-07T19:15:53.000Z,17700000,167500000,1300000,Nothing to see here....just #tickling a #fish and making him #laugh,9,"{'label': 'neutral', 'score': 0.5348216891288757}",1,0,nothing to see here....just tickling a fish and making him laugh,False,False,0,0,none,False,0,[],0,0.0,0.10161013901233673,0.0002294579171575606,0.000672073510941118,0.002477451227605343,0.0006203327211551368,amusement,0.9677870869636536
81,177300,5271,False,133,344300,2021-02-05T05:19:12.000Z,12800000,63500000,1000000,"Uhhh, she isn’t robbing anyone with that mask. #challenge #fyp #follow4follow #kitten #funny #laugh #hilarious #sock #animal #fail #kitty #cat",10,"{'label': 'neutral', 'score': 0.4431612491607666}",1,0,"uhhh, she isn t robbing anyone with that mask. challenge fyp follow4follow kitten funny laugh hilarious sock animal fail kitty cat",False,False,0,0,none,True,1,['animals'],1,0.25,0.3128560483455658,0.00033286091638728976,0.0014340659836307168,0.022872116416692734,0.0007241677376441658,amusement,0.7868092060089111
82,1500000,1922,False,617,186900,2021-11-22T21:55:38.000Z,12400000,92800000,366700,He’s quite the actor  #fyp #lucas #smile #actor #laugh #viral #babiesoftiktok #boymom,11,"{'label': 'positive', 'score': 0.9335208535194397}",0,0,he s quite the actor fyp lucas smile actor laugh viral babiesoftiktok boymom,False,False,0,0,none,False,0,[],0,0.0,0.010517786256968975,8.879384404281154e-05,0.0002302121720276773,0.0006230711587704718,0.00012935978884343058,approval,0.8329832553863525
83,2900000,23,False,142,28800,2022-01-08T12:31:49.000Z,9400000,72600000,138000,#laugh #cats #cat #fun # #animals #funny #wee #animal #funnyvideos #funnyvideo,20,"{'label': 'positive', 'score': 0.8371440768241882}",1,0,laugh cats cat fun animals funny wee animal funnyvideos funnyvideo,False,False,0,0,none,True,1,['animals'],1,0.25,0.006953485310077667,8.958933176472783e-05,0.0001964662515092641,0.0003952184342779219,0.00013969867723062634,amusement,0.9997578263282776
84,2900000,23,False,142,40200,2022-06-14T13:20:33.000Z,9400000,62200000,120800,#laugh #funny #cat #funnyvideo #funnyvideos #wee #cats #pet #fun #animals #pets #dog #animal #,45,"{'label': 'positive', 'score': 0.7772586941719055}",1,0,laugh funny cat funnyvideo funnyvideos wee cats pet fun animals pets dog animal,False,False,0,0,none,True,1,['animals'],1,0.25,0.02674434706568718,0.00011730293772416189,0.00031073548598214984,0.001027687918394804,0.0002497882233001292,amusement,0.99970942735672
85,1700000,2149,True,3543,15800,2021-01-12T16:39:47.000Z,8000000,44300000,12900,She is righting her wrongs. #ootd #gown #dress #designer #love #laugh #comedy #jokes #happy #model #happy #goodvibes  #fashion,33,"{'label': 'positive', 'score': 0.9412567019462585}",0,0,she is righting her wrongs. ootd gown dress designer love laugh comedy jokes happy model happy goodvibes fashion,False,False,0,0,none,False,0,[],0,0.0,0.0019775228574872017,8.656227146275342e-05,0.00015785008145030588,0.000234472710872069,0.00010083614324685186,love,0.6216205954551697
86,291000,41,False,302,68100,2022-01-28T10:09:32.000Z,7500000,63100000,195500,Gangster #toliet #snoopdog #fyp #viral #lol #foryou #whatyoulookingat #funny #laugh #australia,15,"{'label': 'neutral', 'score': 0.4751722812652588}",1,0,gangster toliet snoopdog fyp viral lol foryou whatyoulookingat funny laugh australia,False,False,0,0,none,False,0,[],0,0.0,0.2906249761581421,0.0005980534479022026,0.00800341460853815,0.015713714063167572,0.00089439278235659,amusement,0.9991707801818848
87,3800000,178,False,1274,17700,2021-10-27T01:21:02.000Z,6900000,38700000,127600,Uno Reverse Card #fyp #foryou #family  #laugh #funny #mom #grandma,26,"{'label': 'positive', 'score': 0.6622791886329651}",0,0,uno reverse card fyp foryou family laugh funny mom grandma,False,False,0,0,none,False,0,[],0,0.0,0.14631418883800507,0.00017777903121896088,0.0004282635636627674,0.00700882775709033,0.0002758810587693006,amusement,0.9996138215065002
88,4300000,407,True,492,36400,2021-09-17T04:30:37.000Z,6800000,43200000,151900,YouDONE?! #bird #australia #birdsoftiktok #laugh #hamlet #comedy #fyp #whatdoing #funny,11,"{'label': 'neutral', 'score': 0.5854988694190979}",1,0,youdone?! bird australia birdsoftiktok laugh hamlet comedy fyp whatdoing funny,False,False,0,0,none,False,0,[],0,0.0,0.03028436377644539,0.00010804429621202871,0.00025056081358343363,0.0010396848665550351,0.00020564493024721742,amusement,0.9808964729309082
89,352200,507,False,115,8351,2021-08-08T19:40:18.000Z,6600000,35100000,35200,Pt.2 Times my jokes haven’t gone according to plan  #joke #jokes #dadjokes #mumjokes #jokeswithmom #entertainment #dadjoke #laugh #jokess #bloopers,38,"{'label': 'negative', 'score': 0.6829654574394226}",0,0,pt.2 times my jokes haven t gone according to plan joke jokes dadjokes mumjokes jokeswithmom entertainment dadjoke laugh jokess bloopers,False,False,0,0,none,False,0,[],0,0.0,0.033492088317871094,0.0001215185911860317,0.0002605915942694992,0.0013084368547424674,0.00021075642143841833,neutral,0.9036090970039368
90,2900000,23,False,142,31600,2022-06-22T12:48:58.000Z,6600000,43500000,73400,The end #cat #funnyvideos #funnyvideo #pet #cats #fun #pets #animals #dog #funny #laugh #catsoftiktok #,49,"{'label': 'positive', 'score': 0.7735884189605713}",0,0,the end cat funnyvideos funnyvideo pet cats fun pets animals dog funny laugh catsoftiktok,False,False,0,0,none,True,1,['animals'],1,0.25,0.00677746906876564,8.993110532173887e-05,0.00019293850346002728,0.0004066692490596324,0.00014830793952569366,amusement,0.9995871186256409
91,2700000,181,False,112,51300,2021-12-07T15:38:24.000Z,6400000,104500000,203000,Another Helicopter Helicopter Instagram @ricoanimations #viral #fyp #foryoupage #foryou #funnyvideos #tiktokanimations #laugh,13,"{'label': 'positive', 'score': 0.4965816140174866}",0,0,another helicopter helicopter instagram viral fyp foryoupage foryou funnyvideos tiktokanimations laugh,False,False,0,0,none,False,0,[],0,0.0,0.07749243080615997,0.00020123583090025932,0.00033505677129141986,0.0018512425012886524,0.0003798045217990875,amusement,0.999261200428009
92,198500,8629,False,626,8819,2022-04-01T14:56:09.000Z,6300000,51400000,5930,Happy April Fools Day! #aprilfools #day #pranks #prankster #funday #justforfun #justkidding #funnyvideo #comedy #nativefamilies #nativehumor #smile #laugh #fyp #fypシ #fypdongggggggg #GameTok #AFairShotWithBlock #specialtalent #busted have a great day!,47,"{'label': 'positive', 'score': 0.9681159853935242}",3,0,happy april fools day! aprilfools day pranks prankster funday justforfun justkidding funnyvideo comedy nativefamilies nativehumor smile laugh fyp fyp fypdongggggggg gametok afairshotwithblock specialtalent busted have a great day!,False,False,0,0,none,False,0,[],0,0.0,0.5714548230171204,0.001867310842499137,0.0038113135378807783,0.0699717327952385,0.0015015925746411085,joy,0.9874826669692993
