authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration,clean_text,has_we,has_them,we_count,them_count,pronoun_type,has_othering,othering_score,matched_patterns,othering_predicted,othering_proba,toxicity,severe_toxicity,identity_attack,insult,threat,emotion,emotion_score
21200000,34,True,790,132900,2021-07-21T14:56:20.000Z,13700000,118300000,362600,Android vs Apple  #mercuri_88 #littlebrother #mom #foryou #foryoupage #fyp #fypシ #funny #comedy #humor #xyzbca #apple #4u #fy #pov #trend #viral,10,android vs apple mercuri 88 littlebrother mom foryou foryoupage fyp fyp funny comedy humor xyzbca apple 4u fy pov trend viral,False,False,0,0,none,False,0,[],0,0.0,0.0247367434203624,0.0001084532777895,0.0002678934542927,0.001063983538188,0.0001785836648195,neutral,0.9983183145523072
1300000,977,False,597,231900,2021-12-29T19:01:04.000Z,13400000,109800000,397600,#comedy #whatmademeviral #whatmadeyoufamous #blowthisup #dontletthisflop #enablednotdisabled #boxing #trainliketrent #areyounewhere #ohno #andaweeee,8,comedy whatmademeviral whatmadeyoufamous blowthisup dontletthisflop enablednotdisabled boxing trainliketrent areyounewhere ohno andaweeee,False,False,0,0,none,False,0,[],0,0.0,0.689886212348938,0.0044416822493076,0.0055005494505167,0.0888599529862403,0.0022557331249117,neutral,0.9900103211402892
4700000,224,False,809,131800,2021-05-19T20:59:19.000Z,13400000,86300000,552000,Dustin made a new friend shheeEeEEEEE #fyp #4u #comedy #kidsbelike,32,dustin made a new friend shheeeeeeeee fyp 4u comedy kidsbelike,False,False,0,0,none,False,0,[],0,0.0,0.0295058377087116,0.0001455319143133,0.0002779893402475,0.001298442017287,0.000179717055289,joy,0.9176620841026306
4000000,124,True,83,123600,2020-08-26T00:41:34.000Z,13200000,64200000,388200,So yall just thought I didn’t have a mom? #comedy #africanparents #viral #fyp,31,so yall just thought i didn t have a mom? comedy africanparents viral fyp,False,False,0,0,none,False,0,[],0,0.0,0.0712880119681358,0.0002667849767021,0.0006472399691119,0.0030236132442951,0.0002238261658931,realization,0.5474340319633484
55000000,8858,True,1310,15600,2020-01-28T06:15:15.000Z,12700000,146800000,72100,Pranked my barber today  #trend #comedy #prank,11,pranked my barber today trend comedy prank,False,False,0,0,none,False,0,[],0,0.0,0.0160092003643512,9.826484165387228e-05,0.0002012717013712,0.0007187763112597,0.0001480722421547,amusement,0.9997239708900452
6900000,69,True,85,82500,2022-01-05T20:44:47.000Z,12500000,73000000,412600,Welcome to the mouth #comedy #fyp,39,welcome to the mouth comedy fyp,False,False,0,0,none,False,0,[],0,0.0,0.1848648637533188,0.0003723871195688,0.0009849937632679,0.0117422379553318,0.0003093438863288,gratitude,0.9984960556030272
1600000,5,False,358,122800,2022-02-07T19:33:13.000Z,12600000,73400000,1000000,Still gets me every time #gheefunny #mcdonaldshacks #fyp #foryoupage #DIYwithBlock #foryou #viral #famous #funny #comedy #hilarious #fy #fypシ #share,42,still gets me every time gheefunny mcdonaldshacks fyp foryoupage diywithblock foryou viral famous funny comedy hilarious fy fyp share,False,False,0,0,none,False,0,[],0,0.0,0.3521661162376404,0.0006825962336733,0.0015296478522941,0.0221304539591074,0.0006282954709604,amusement,0.9995844960212708
5400000,3132,False,571,140600,2021-07-11T18:54:31.000Z,12200000,57600000,280500,#distorted #grandpa #cool #grandma #comedy #foryou #fypisbroken #DontSpillChallenge,8,distorted grandpa cool grandma comedy foryou fypisbroken dontspillchallenge,False,False,0,0,none,False,0,[],0,0.0,0.1188076734542846,0.0002230034879175,0.0006339393439702,0.0037769810296595,0.0003842657024506,amusement,0.9824063777923584
5800000,2775,True,670,100900,2019-03-01T04:48:20.000Z,11600000,149500000,1200000,Teaching Granny Meme Songs  #foryou #comedy #dametucosita #fox #gmoney #music #meme #lol,13,teaching granny meme songs foryou comedy dametucosita fox gmoney music meme lol,False,False,0,0,none,False,0,[],0,0.0,0.0289939902722835,0.0001035866662277,0.0003156796738039,0.0015107839135453,0.0001937258202815,amusement,0.9996426105499268
55000000,8858,True,1310,20500,2020-01-02T06:56:33.000Z,11400000,105800000,67500,Head hitting beatbox prank  Got them good  @jonklaasen @elyssajoy_ #beatbox #comedy #prank,9,head hitting beatbox prank got them good beatbox comedy prank,False,True,0,1,them_only,False,0,[],0,0.0,0.0216732062399387,0.0001107127900468,0.0002148076309822,0.0009885200997814,0.000161678326549,neutral,0.9221164584159852
104200,495,False,65,105900,2022-03-02T14:19:53.000Z,12400000,53200000,226300,NERF GUN!!!! #funny #choir #singing #comedy,11,nerf gun!!!! funny choir singing comedy,False,False,0,0,none,False,0,[],0,0.0,0.0959870889782905,0.000281729560811,0.0016568697756156,0.0020700730383396,0.0013137500500306,amusement,0.9968589544296264
646900,801,False,32,347500,2021-06-07T19:15:53.000Z,17700000,167500000,1300000,Nothing to see here....just #tickling a #fish and making him #laugh,9,nothing to see here....just tickling a fish and making him laugh,False,False,0,0,none,False,0,[],0,0.0,0.1016101390123367,0.0002294579171575,0.0006720735109411,0.0024774512276053,0.0006203327211551,amusement,0.9677870869636536
177300,5271,False,133,344300,2021-02-05T05:19:12.000Z,12800000,63500000,1000000,"Uhhh, she isn’t robbing anyone with that mask. #challenge #fyp #follow4follow #kitten #funny #laugh #hilarious #sock #animal #fail #kitty #cat",10,"uhhh, she isn t robbing anyone with that mask. challenge fyp follow4follow kitten funny laugh hilarious sock animal fail kitty cat",False,False,0,0,none,True,1,['animals'],1,0.25,0.3128560483455658,0.0003328609163872,0.0014340659836307,0.0228721164166927,0.0007241677376441,amusement,0.7868092060089111
1500000,1922,False,617,186900,2021-11-22T21:55:38.000Z,12400000,92800000,366700,He’s quite the actor  #fyp #lucas #smile #actor #laugh #viral #babiesoftiktok #boymom,11,he s quite the actor fyp lucas smile actor laugh viral babiesoftiktok boymom,False,False,0,0,none,False,0,[],0,0.0,0.0105177862569689,8.879384404281154e-05,0.0002302121720276,0.0006230711587704,0.0001293597888434,approval,0.8329832553863525
2900000,23,False,142,28800,2022-01-08T12:31:49.000Z,9400000,72600000,138000,#laugh #cats #cat #fun # #animals #funny #wee #animal #funnyvideos #funnyvideo,20,laugh cats cat fun animals funny wee animal funnyvideos funnyvideo,False,False,0,0,none,True,1,['animals'],1,0.25,0.0069534853100776,8.958933176472783e-05,0.0001964662515092,0.0003952184342779,0.0001396986772306,amusement,0.9997578263282776
2900000,23,False,142,40200,2022-06-14T13:20:33.000Z,9400000,62200000,120800,#laugh #funny #cat #funnyvideo #funnyvideos #wee #cats #pet #fun #animals #pets #dog #animal #,45,laugh funny cat funnyvideo funnyvideos wee cats pet fun animals pets dog animal,False,False,0,0,none,True,1,['animals'],1,0.25,0.0267443470656871,0.0001173029377241,0.0003107354859821,0.0010276879183948,0.0002497882233001,amusement,0.99970942735672
1700000,2149,True,3543,15800,2021-01-12T16:39:47.000Z,8000000,44300000,12900,She is righting her wrongs. #ootd #gown #dress #designer #love #laugh #comedy #jokes #happy #model #happy #goodvibes  #fashion,33,she is righting her wrongs. ootd gown dress designer love laugh comedy jokes happy model happy goodvibes fashion,False,False,0,0,none,False,0,[],0,0.0,0.0019775228574872,8.656227146275342e-05,0.0001578500814503,0.000234472710872,0.0001008361432468,love,0.6216205954551697
291000,41,False,302,68100,2022-01-28T10:09:32.000Z,7500000,63100000,195500,Gangster #toliet #snoopdog #fyp #viral #lol #foryou #whatyoulookingat #funny #laugh #australia,15,gangster toliet snoopdog fyp viral lol foryou whatyoulookingat funny laugh australia,False,False,0,0,none,False,0,[],0,0.0,0.2906249761581421,0.0005980534479022,0.0080034146085381,0.0157137140631675,0.0008943927823565,amusement,0.9991707801818848
3800000,178,False,1274,17700,2021-10-27T01:21:02.000Z,6900000,38700000,127600,Uno Reverse Card #fyp #foryou #family  #laugh #funny #mom #grandma,26,uno reverse card fyp foryou family laugh funny mom grandma,False,False,0,0,none,False,0,[],0,0.0,0.146314188838005,0.0001777790312189,0.0004282635636627,0.0070088277570903,0.0002758810587693,amusement,0.9996138215065002
4300000,407,True,492,36400,2021-09-17T04:30:37.000Z,6800000,43200000,151900,YouDONE?! #bird #australia #birdsoftiktok #laugh #hamlet #comedy #fyp #whatdoing #funny,11,youdone?! bird australia birdsoftiktok laugh hamlet comedy fyp whatdoing funny,False,False,0,0,none,False,0,[],0,0.0,0.0302843637764453,0.000108044296212,0.0002505608135834,0.001039684866555,0.0002056449302472,amusement,0.9808964729309082
352200,507,False,115,8351,2021-08-08T19:40:18.000Z,6600000,35100000,35200,Pt.2 Times my jokes haven’t gone according to plan  #joke #jokes #dadjokes #mumjokes #jokeswithmom #entertainment #dadjoke #laugh #jokess #bloopers,38,pt.2 times my jokes haven t gone according to plan joke jokes dadjokes mumjokes jokeswithmom entertainment dadjoke laugh jokess bloopers,False,False,0,0,none,False,0,[],0,0.0,0.033492088317871,0.000121518591186,0.0002605915942694,0.0013084368547424,0.0002107564214384,neutral,0.9036090970039368
2900000,23,False,142,31600,2022-06-22T12:48:58.000Z,6600000,43500000,73400,The end #cat #funnyvideos #funnyvideo #pet #cats #fun #pets #animals #dog #funny #laugh #catsoftiktok #,49,the end cat funnyvideos funnyvideo pet cats fun pets animals dog funny laugh catsoftiktok,False,False,0,0,none,True,1,['animals'],1,0.25,0.0067774690687656,8.993110532173887e-05,0.00019293850346,0.0004066692490596,0.0001483079395256,amusement,0.9995871186256408
2700000,181,False,112,51300,2021-12-07T15:38:24.000Z,6400000,104500000,203000,Another Helicopter Helicopter Instagram @ricoanimations #viral #fyp #foryoupage #foryou #funnyvideos #tiktokanimations #laugh,13,another helicopter helicopter instagram viral fyp foryoupage foryou funnyvideos tiktokanimations laugh,False,False,0,0,none,False,0,[],0,0.0,0.0774924308061599,0.0002012358309002,0.0003350567712914,0.0018512425012886,0.000379804521799,amusement,0.999261200428009
198500,8629,False,626,8819,2022-04-01T14:56:09.000Z,6300000,51400000,5930,Happy April Fools Day! #aprilfools #day #pranks #prankster #funday #justforfun #justkidding #funnyvideo #comedy #nativefamilies #nativehumor #smile #laugh #fyp #fypシ #fypdongggggggg #GameTok #AFairShotWithBlock #specialtalent #busted have a great day!,47,happy april fools day! aprilfools day pranks prankster funday justforfun justkidding funnyvideo comedy nativefamilies nativehumor smile laugh fyp fyp fypdongggggggg gametok afairshotwithblock specialtalent busted have a great day!,False,False,0,0,none,False,0,[],0,0.0,0.5714548230171204,0.0018673108424991,0.0038113135378807,0.0699717327952385,0.0015015925746411,joy,0.9874826669692992
1800000,321,False,1012,18000,2021-06-11T14:00:33.000Z,6200000,62700000,66500,anked #time #to #freak #out #funnyy #prank #foryourpage #foryoupage #foryou #fypp #fypシ゚viral #pourtoi #entertain_ #enjoy #the #laugh,24,anked time to freak out funnyy prank foryourpage foryoupage foryou fypp fyp viral pourtoi entertain enjoy the laugh,False,False,0,0,none,False,0,[],0,0.0,0.322101891040802,0.0005082671996206,0.000862144283019,0.0133214816451072,0.0009368218015879,joy,0.8126776218414307
484200,183,False,21,62300,2021-12-16T16:24:19.000Z,5900000,94300000,682900,Ill never get tired of watching you two #identicaltwins #twingirls #laugh #tickle #builtinbesties,30,ill never get tired of watching you two identicaltwins twingirls laugh tickle builtinbesties,False,False,0,0,none,False,0,[],0,0.0,0.2550042271614074,0.0002619457081891,0.0011627250351011,0.0194545146077871,0.0005577314877882,amusement,0.9592591524124146
2100000,136,False,296,76100,2022-04-06T15:13:51.000Z,5700000,56800000,146300,mhh.. @gundajunes #fürdich #fypシ #junes #mom #mama #comedy #eat #pizza #ups #laugh #tiktok #fyp [INSTA: kathijunes],49,mhh.. f rdich fyp junes mom mama comedy eat pizza ups laugh tiktok fyp insta kathijunes,False,False,0,0,none,False,0,[],0,0.0,0.5718929171562195,0.0017560441046953,0.0064433477818965,0.0438444577157497,0.0015884443419054,amusement,0.9991915822029114
155300,318,False,184,35600,2021-03-02T21:21:01.000Z,5600000,21300000,60400,Day two! I know it’s technically pasta but I always call it noodles‍♀️ #fypシ  #foryoupage #noodles #oblivious #prank #funny #naughty #pasta #laugh,59,day two! i know it s technically pasta but i always call it noodles fyp foryoupage noodles oblivious prank funny naughty pasta laugh,False,False,0,0,none,False,0,[],0,0.0,0.0078815864399075,8.843775140121579e-05,0.0001796430442482,0.0004096994816791,0.0001370666723232,amusement,0.9995759129524232
2500000,680,False,4309,150000,2021-03-23T18:31:05.000Z,10700000,67900000,383000,That kid has a scary laugh  #hauntedtiktok #scary #creepy #childsplay #chucky #scarylaugh #paranormal #laugh,11,that kid has a scary laugh hauntedtiktok scary creepy childsplay chucky scarylaugh paranormal laugh,False,False,0,0,none,False,0,[],0,0.0,0.1562234312295913,0.0002019179373746,0.0008698575547896,0.0068543315865099,0.0005440211389213,fear,0.9987277388572692
2100000,136,False,296,88000,2022-04-09T15:10:46.000Z,5300000,46600000,428600,So its me @gundajunes #fürdich #onion #junes #mom #mama #comedy #laugh #fyp #tiktok #daughter [INSTA: kathijunes],29,so its me f rdich onion junes mom mama comedy laugh fyp tiktok daughter insta kathijunes,False,False,0,0,none,False,0,[],0,0.0,0.5482864379882812,0.0017098279204219,0.0072831455618143,0.0670661181211471,0.001202963409014,amusement,0.9966654181480408
2100000,719,True,593,13300,2020-03-20T16:02:31.000Z,5200000,40800000,73200,CEO of bored in the house #bored #thedrop #foryou #theworst #fyp #tiktoksa #funny #laugh #xyzbca,7,ceo of bored in the house bored thedrop foryou theworst fyp tiktoksa funny laugh xyzbca,False,False,0,0,none,False,0,[],0,0.0,0.0395118221640586,0.0001264157472178,0.0002524431620258,0.001431887387298,0.0002159422147087,amusement,0.9994884729385376
34000000,1996,True,676,190800,2020-12-24T14:44:52.000Z,22600000,163800000,610400,eu sei fazer Também! #memes @omgitsashleigh,14,eu sei fazer tamb m! memes,False,False,0,0,none,False,0,[],0,0.0,0.4614970684051513,0.0018746171845123,0.0131248533725738,0.028157353401184,0.0023940007667988,neutral,0.9999825954437256
589700,2,False,27,112000,2021-12-08T22:22:27.000Z,18400000,91100000,299300,#memes,46,memes,False,False,0,0,none,False,0,[],0,0.0,0.0025261740665882,0.0001031671272357,0.0001755531266098,0.0002671575930435,8.954414806794375e-05,neutral,0.9998829364776612
2200000,6,False,89,137300,2022-04-14T02:40:59.000Z,16300000,300600000,989900,#fyp #fun #memes #cute #petdog #foryou #funny #pet,10,fyp fun memes cute petdog foryou funny pet,False,False,0,0,none,False,0,[],0,0.0,0.0575275532901287,0.0001326362107647,0.0003442216839175,0.002313301898539,0.0002727772807702,amusement,0.9941493272781372
11600000,2087,True,2336,72200,2021-07-17T20:51:22.000Z,10800000,57800000,91700,Reply to @mortyandrick03 It’s the view at the end for me #fyp #foryoupage #leethe4th #tall #memes,55,reply to it s the view at the end for me fyp foryoupage leethe4th tall memes,False,False,0,0,none,False,0,[],0,0.0,0.0493249222636222,0.0001388235832564,0.0002905027067754,0.0016127764247357,0.000276949693216,neutral,0.9993916749954224
236100,20,False,659,60600,2021-08-24T19:34:34.000Z,10300000,48600000,133400,Wait for it... #memes #beat #drop,11,wait for it... memes beat drop,False,False,0,0,none,False,0,[],0,0.0,0.0218916349112987,0.0001354568375973,0.000196836379473,0.0006625243695452,0.000231449957937,neutral,0.9999912977218628
225500,3,False,27,66400,2022-04-30T13:49:08.000Z,10000000,83900000,110500,women☕:))#memes #memestiktok #funnyvideo #fypシ #fyp,23,women memes memestiktok funnyvideo fyp fyp,False,False,0,0,none,False,0,[],0,0.0,0.6617359519004822,0.0031978427432477,0.0581108294427394,0.0544833913445472,0.0026453125756233,amusement,0.9194726943969728
10600000,23,True,820,56600,2020-03-30T10:27:15.000Z,9200000,65000000,522800,His no-no square #memes #comedy #funny #funnymoments #humour #vr #virtualreality #vrgame #gaming #meme,10,his no-no square memes comedy funny funnymoments humour vr virtualreality vrgame gaming meme,False,False,0,0,none,False,0,[],0,0.0,0.0016655584331601,9.335703362012282e-05,0.0001402759953634,0.0002127617335645,0.0001176946389023,amusement,0.9993482232093812
249600,5565,False,42,193300,2022-02-07T16:14:09.000Z,8900000,93800000,434700,#imaddictedto #fypシ #fypシ゚viral #foryoupage #btsanjing #fypdongggggggg #memes #memestiktok #happynewyear2022,15,imaddictedto fyp fyp viral foryoupage btsanjing fypdongggggggg memes memestiktok happynewyear2022,False,False,0,0,none,False,0,[],0,0.0,0.7026721835136414,0.0068684569559991,0.0208792742341756,0.2408537119626999,0.0029786895029246,neutral,0.9991676807403564
4100000,203,False,1705,83000,2021-09-18T22:57:55.000Z,8400000,54700000,199300,This is the first running/screaming video that inspired all my others  Follow for more  #yeahthatgreenville #greenvillesc #greenville #parkour #perfectlycutscreams #scream #yell #yelling #falling #run #running #funny #meme #memes #viral #trending #TeamUSATryout #IDeserveTuitionContest #ZFlipClackdown #lol #memesdaily #tiktok,8,this is the first running screaming video that inspired all my others follow for more yeahthatgreenville greenvillesc greenville parkour perfectlycutscreams scream yell yelling falling run running funny meme memes viral trending teamusatryout ideservetuitioncontest zflipclackdown lol memesdaily tiktok,False,False,0,0,none,False,0,[],0,0.0,0.072442702949047,0.0002432516339467,0.0003656595363281,0.0019597001373767,0.0005185310146771,neutral,0.9187577366828918
